text	sentiment
AmericanAir after running from one flight, because we had 10 mins, to our next flight, we then sat on our plane for an hour.	0
AmericanAir but your flight crews &amp; ground crews have handled situation well. Texting notification let me catch a few winks during delay.	1
AmericanAir Thx! I hope so. IAH to DFW to OKC has turned out to be a LONG trip today and I have to work tomorrow.	1
AmericanAir I understand that but I'm hoping I can rectify this in advance. I would call but I am in AUH. I just need my one checked bag.	0
AmericanAir yeah, buy me a @Delta plane ticket from San Diego to Detroit so I can fly one of their planes home tomorrow	0
AmericanAir nothing to do with Mother Nature, more like poor commutation.	0
AmericanAir is the worst airline in the entire world. I only flew them because I had to and it was the nightmare I knew it would be.	0
AmericanAir hey! I have a name issue on my reservation can you help?	0
AmericanAir I DM'd you	0
AmericanAir thank you! My lost item was located at ORD and is being returned to me.	1
Why doesn't AmericanAir provide a means for dialogue?  What is the fear that drives this decision?  #worstcustomerserviceever	0
AmericanAir 2284, four hours Late Flightrs and we are finally flying out...too bad I missed my event	0
AmericanAir please allow me to speak with someone. A dialogue would solve this issue better and faster than emailing.	0
AmericanAir it's not only my bag...it's the complete lack of respect when I called. I was hung up on. And it is my daughters bag	0
AmericanAir If SNA curfew causes diversion, do you provide transportation from LAX? On AA1237 now, pilot not sure if we have time.	0
Why doesn't AmericanAir allow for conversations between upset customers and their customer service?  #worstcustomerserviceever	0
AmericanAir  it's not cool that my flight was Cancelled Flightled after sitting on the plane for over an hour. 👎😡✈️ #notahappycustomer #leavingtomm	0
AmericanAir no, you should do something about everything happened yesterday...	0
AmericanAir  and I forgot about that lounge!😂	0
AmericanAir Thanks! Bleh, disconnected! Let's try this again!!	0
AmericanAir appreciate it!!	1
AmericanAir I love the Admiral Clubs! Thanks, hey can you follow me?	1
AmericanAir - Reference number to this request: 1-3001408092	0
AmericanAir just curious. Thanks for the response as always, good or bad. Better than your competition.	1
AmericanAir  your customer service is deplorable. I am disgusted in your company and the ignorant people on the phones for lost baggage.	0
AmericanAir were stuck on a plane in Dallas that's supposed to be going to Okc. There's an issue w/ the plane. Any idea on how much longer?	0
AmericanAir - thanks. She submitted a damaged bag complaint online...is there anything else we can do? #goodcustomerservice	0
AmericanAir Thanks!	1
AmericanAir they responded. I can't respond to their response. Nor can I speak with someone. #worstcustomerserviceever	0
AmericanAir thanks  you always be my airline of choice when possible	1
AmericanAir gate agents disappeared and customer service agents were miserable and unhelpful. #letdown #neveragain	0
AmericanAir Who do I report missing baggage to when baggage claim leaves before midnight?	0
.AmericanAir how about connecting me with a customer service rep? I'd rather speak to a person than a computer. Thanks!	0
AmericanAir TSA. When I tried to check in the things I've bought your people told me it was Late Flight to do it. So... I want my things back	0
AmericanAir arrived +-10pm eastern. Had to deplane on the CRJs airstairs to an icy Tarmac. Valet bags sent to carousel, so it was 10:20pm.	0
AmericanAir attended to and corrected my complaints via Twitter. Whoa. This is the brave, new world we live in. Thank you, American Air :)	1
AmericanAir couldn't get anyone on the phone all day, the flight you rebooked had me missing a conference.We won't be on flt 1568 tomorrow.	0
AmericanAir @united @SpiritAirPR  @Fioretti2ndWard @ChicagosMayor @garcia4chicago BS that #Noise #Late Flight #NoRahm http://t.co/CFzdJmn0uI	0
AmericanAir It's sad how I can't afford any long distance trips though. :/	0
AmericanAir btw you guys should consider making a lounge at Austin Intl. airport! Very popuLate Flightd area! Will help the company for sure👌	1
@djevolutionhd As an EP who travels 125K+ miles a yr with AmericanAir , I would expect more from them than this horrible travel experience	0
AmericanAir Are you expecting any delays out of #DFW tomorrow morning?	0
AmericanAir that was the worst customer service experience ever. Too bad for you I'm a lawyer. Enjoy my wrath.	0
AmericanAir it's beyond complicated now and it feels like when I used to fly with United. Platinum means nothing.	0
AmericanAir I look forward to hearing back and hope that my next trip will not be like this	0
AmericanAir Oh trust me. I am in love. It is so beautiful!	0
AmericanAir followed!  Sure hope you can help!	0
AmericanAir @BoeingAirplanes I really would love to experience first class on that plane,looks stunning!	1
AmericanAir I love the service and cheap upgrades American Provides! One of the best airlines ever! good food, good seats, amazing thanks!	1
AmericanAir - you broke my sick wife's luggage handle going from JFK to LAX...she had to drag her bag thru the airport! #customerservice	0
AmericanAir @gerri_elliott You will!! Every chance I get! Thanks for keeping me Exec Platinum.	1
AmericanAir no not yet. Waiting now to be connected to an agent	0
AmericanAir when should i expect a response from customer relations	0
AmericanAir no not yet. Waiting to be connected to an agent	0
AmericanAir glad that you WANTED to help me, but you didn't. Have an agent call me before I rant about shitty service every day	0
AmericanAir There are only 24 hours to Cancelled Flight or change itineraries booked online and that 24 hours is just about over. Impossible scenario	0
AmericanAir there are no more flights via united when I arrive to DFW and my car is parked at IAH 😁	0
AmericanAir your online site doesn't have flights listed in chronological order, resulting in a mis-purchase. Anything that can be done?	0
AmericanAir I FOUND MY FOOTAGE!! :D I am so so happy.	1
AmericanAir well we cleared customs in AUH. I need to get to IAH after I arrive in DFW. Is it possible to retrieve my luggage in IAD?	0
AmericanAir I will and I will share with many, many others. #filmcrew #media @WSJ @nytimes @latimes @chicagotribune	0
AmericanAir tell me you can get me to ABI earlier than 8 pm tomorrow	0
AmericanAir #2298. Everyone else  was outstanding.	0
AmericanAir the last was 2339 dfw to ord. Not weather reLate Flightd... Austin leg delayed as well	0
AmericanAir My bag flew with AA while I flew with Delta, and I'm still not sure whose final carrier is referred to.	0
AmericanAir follow me back so I can DM you guys	0
AmericanAir you have Cancelled Flightled my flights because of my last name. Do the right thing and reinstate my tickets	0
AmericanAir flight veers off icy runway at @dfwairport. Most DFW flights Cancelled Flighted Mon http://t.co/Q37pOWn6uv @Cowboycerrone figures right?	0
AmericanAir you know I love this airline, but why are my friends @MEGENTRIPODI @jordnnicole7 having such a problem retaining info they need	0
AmericanAir $600 Late Flightr, 2 complete itinerary changes, and lost work and time, but yeah I got it rebooked	0
AmericanAir Not surprised that you were the Fastest Responding US Brand on Twitter for Q2 + Q3 2014. Also 10th fastest in the world in Q3	1
AmericanAir you've got to be kidding. Look at the pictures.  I'm hoping it's on the flight that just came in. The whole story is 2 much	0
AmericanAir You're clueless. A kind rez agnt contacted USAir 4me around midnite, told them what to do. If not that I'd have missed funeral.	0
Nice try AmericanAir I heard your crew whisper she's still at the hotel, she probably doesn't think she has to work until tomorrow	0
AmericanAir do you have hand sanitizer in the bathrooms on your flights?	0
AmericanAir I'm at the airport right now and your people didn't know how to react and help me with this situation. Very frustrated.	0
AmericanAir Thank you	1
AmericanAir So break whatever you want, take no responsibility..Too bad for customer? #media #filmcrew @chicagotribune @WSJ #nytimes @CNN	0
AmericanAir flight veers off icy runway at @dfwairport. Most DFW flights Cancelled Flighted Monday, Flightaware says. http://t.co/atwyiFh6Zy	0
AmericanAir my mom tried also. That wasn't the reason they wouldn't change it. Y'all literally said that you'd rather have an empty seat.	0
AmericanAir No apology necessary. It was wind and I was on Delta. XOXO	1
AmericanAir YOU FUCKING SUCK	0
AmericanAir thank you	1
AmericanAir on our way now	0
AmericanAir I am traveling from AUH to IAD via etihad and then from IAD to DFW via AA. Will I be able to retrieve my checked bag in IAD?	0
AmericanAir Is this a serious thread. Maybe you guys should re-read it. #fail	0
AmericanAir now on 5th plane of the day. First 4 all taken out of svc. Scheduled dep 3 p.m. Still on ground ORD 10:45pm	0
AmericanAir Joanne from your San Diego staff was phenomenal! Give that girl a raise. She handled our #flightnightmare better than anyone.	1
AmericanAir you are beyond redemption. Jfk. Baggage claim looks like a luggage warehouse	0
AmericanAir sent	0
AmericanAir what about flight 1239?	0
AmericanAir thanks to AA / DART for getting me home in time for work this morning DEN-DFW... didn't have to waste a vaca day @dartmedia	1
AmericanAir even followed me, but I still can't get them to answer their phones. Worst. Customer service. Ever. #customerservice #fail	0
AmericanAir yeah and what are they gunna? Nothing your whole organization is a joke	0
AmericanAir My sister just received a call that her trip Wednesday (flts 2348/3499) was Cancelled Flightled and resched to next day. Why?	0
AmericanAir Great, then tell me how you will fix it? @Suntimes @WSJ @latimes @nytimes #media #filmcrew #photography #cameragear	0
AmericanAir 2hr and 20 min delayed...still waiting...you need to do something to improve... http://t.co/1m36NTPTR8	0
AmericanAir It says on you web site that u fly directly from ORD to DUB. when I try to book it says you do not. Have you stopped ?	0
AmericanAir Glad to hear that there were no serious injuries in the minor crash @dfwairport this evening.	1
AmericanAir I booked it on US Airways site. Don't see a Cancelled Flight link :(	0
AmericanAir we had to sit in the airport a long periolodicly time. the planes were nasty	0
AmericanAir With snow/ice forecast DFW Tu pm-We am what is change policy on reservations we hold Wed morning? Any leeway??	0
AmericanAir no space in my seat but thanks to your pilots I'm back 25mn early to Ohare!! Didn't think that was possible!! #sna2ord #1644	1
AmericanAir Late Flight again geez flt2417 #Late Flight #delays #typical	0
AmericanAir do you guys have wifi on international flights?	0
AmericanAir to add insult to injury, I have to go pick it up myself. Real class act! I'll stick the Delta from now on.	0
AmericanAir absolutely disappointed in your lack of service. Lost my bag and can't even deliver it after I was told it would happen.	0
AmericanAir Just followed you.	1
AmericanAir What are Preferred Seats?	0
AmericanAir what can AA do for a load of people about to board their 5th plane of a very long day when the first 4 were unserviceable	0
AmericanAir the Late Flightst usair4603. Earlier 4591	0
AmericanAir any delays on tonight's flight from DFW to SAT? I have family members on board.	0
AmericanAir what is going on with the flight 2417? It has been delay a lot .	0
AmericanAir Can I use an SWU on an Finnair codeshare of an American operated flight (JFK-MAN)?  Thanks in advance for the help!	0
AmericanAir We tried with multiple people. I already sat on the phone for an hour and a half and got nowhere.	0
AmericanAir which one.?i have been booked on 6 different ones in the past 2 days	0
AmericanAir Nope. Couldn't make changes online and after 90 mins on hold and time dealing w/ the rude rep, the 24 hour window has closed.	0
AmericanAir doesn't care about customers, break your gear and tell u they can't do anything. @WSJ @latimes @chicagotribune #media #filmcrew	0
AmericanAir yes....twice...for two different flights and occasions	0
AmericanAir Why is your cover photo of TWA? Just wondering.	0
AmericanAir unable to access the website.  Will try again.	0
AmericanAir yikes.	0
.AmericanAir Hopefully it's all fixed. They've got a new aircraft for us- just waiting to board.	0
AmericanAir Best planes in the business. NOT? AA5411 today. http://t.co/I7Vdi9WqSF	0
AmericanAir @USAirways I need to Cancelled Flight a flight I booked earlier tonight. Are you able to do it over Twitter?	0
AmericanAir I loved todays fight. But there was a bad draft on the airplane please add more air to air thanksm	0
Keep it up :) AmericanAir	1
AmericanAir @louprice13 @aacustomerservice. Apology not good enough. 4 planes with mechanical and 9 hours delayed unacceptable.	0
AmericanAir thx for the apology.   A commitment to fix your broken system would be better.  Actually fixing it would be better still.	0
AmericanAir seats that were assigned are inappropriate for child this age. AA knew age of child.	0
AmericanAir this is the biggest joke I've ever seen and will be telling everyone never to use you guys cause you are a joke	0
AmericanAir Pay for my accommodations when you are the ones Cancelled Flightling it for no reason and I know your saying (lying) it cause of weather	0
AmericanAir airport and 2 extra nights for hotels and not once have I heard of anything from your embarrassing airline saying that you will	0
AmericanAir This is getting a bit ridiculous when and you have made me miss 2 full days off work and had to pay for cabs back and forth	0
AmericanAir your assistance has not been very helpful frustrating disappointing experience &amp; w/small children very inconvenient	0
AmericanAir Cancelled Flight my flight saying it is cause of weather condition when it was the only flight that was Cancelled Flight	0
AmericanAir Again you guys are a huge joke and Cancelled Flight your flight for no reason. This is the 3rd time in one trip for me that you have	0
AmericanAir WHAT IS GOING ON?  This is pathetic. Online doesn't work and phone wants $25 to give a seat assignment.	0
AmericanAir I've just received the ticket. Thank you for your help	1
AmericanAir jet slides off icy taxiway at @dfwairport 

STORY: http://t.co/4pONJ3jidE http://t.co/3DCWerZ1kr	0
AmericanAir This is getting out of hand. I called Reservations to reserve the seats that it won't let me select online and there's a fee...	0
AmericanAir on flight 1074 that has been delayed for hours over human errors like a food truck hitting the plane, now the lines are frozen.	0
AmericanAir so disappointed with this airline never again will I book with you guys	0
AmericanAir thanks	1
AmericanAir You found my lost luggage, won't bring it to me until tomorrow. Next day if the weather isn't nicer. Terrible service	0
AmericanAir Would it be ok to send you a DM asking a few questions because i'm deaf and been on hold so long?	0
AmericanAir sorry you were disappointed #outoftouchwithreality #people have kids and jobs	0
AmericanAir @nrosenb1 It's not allowing me to book available seats	0
AmericanAir seriously, all flights from Detroit to Dallas are Cancelled Flightled 2 days in a row. I want to get home &amp; see my wife &amp; kids.	0
AmericanAir of delays and trapped on planes with no water or air. Never ever ever again. #neveragain #aafail	0
AmericanAir LITERALLY just told me they'd rather have an empty seat than my mom get to come earlier &amp; take me to Dr. appointment. WOW	0
AmericanAir we have posted your response on facebook for everyone to see people are appalled by your lack of concern	0
AmericanAir I had an advantage # and you deactivated it. I don't think you should deactivate a customers acct without their knowledge #help	0
AmericanAir thanks for making this the worst flying experience ever. 4 different planes of mechanical issues and 12 hours and counting	0
AmericanAir If it's in my backpack, why do I need to see agent?	0
AmericanAir I really wanted to sign up for your airline credit card but your absurd $400 change fee to switch my flight made me think twice	0
AmericanAir she sent you an email 2 customer service the night it happened ur response was basically 2 bad sorry how should she contact u.	0
AmericanAir Hi AA ! I placed an itin on hold to expire on 2/27.Just logged into my acct..its gone! Seat hasn't been released to inv. Help?	0
AmericanAir  TPA - ORD!!! AA1679 Another successful journey, thanks for the hospitality!	1
AmericanAir Thank you for the response. Much appreciated!	1
AmericanAir 4369. about 4 flights all using same gate w/buses to the planes.  Awful boarding process. Hour and a half Late Flight	0
AmericanAir is there another line I can call when I am on hold for 5 hours? Also how can I get compensated for this loss of time and money?	0
AmericanAir @Rizzilient After days, I finally got the automated service to call me back but it hung on me! This is beyond ridicules.  help!	0
AmericanAir Asked for a waiver of a change fee for flight booked w/in past 24 hrs. Rep was rude. Just told me no. Didn't even try to help!	0
AmericanAir any idea why flight 5392 from HSV to DFW tomorrow Cancelled Flightled about 45 minutes ago?	0
AmericanAir thanks.  I actually made it, my connection flight was delayed.  Guess all delays are not a bad thing. http://t.co/XGgCNTco8m	1
AmericanAir the issue wasn't a long wait. It was an infinite do loop. Your system didn't let me (or any customer) wait or leave a message.	0
AmericanAir Did the policy change? I've seen people with hamsters and rabbits before.	0
AmericanAir thanks to your attendant on flight for advising connect flight held.  Ran with kids and flight departed. Poor service at Miami	0
AmericanAir an hour now waiting on the phone for US Air help. 10 hours waiting at the airport yesterday. Love the service guys.	0
AmericanAir I'm here standing at baggage claim waiting for bags FOR OVER AN HOUR at DFW. The gate is 100 feet from here! #nothappy	0
AmericanAir right so I missed my connection / had a three hour Kay over / then you lost my bag.	0
AmericanAir obviously we did see an agent-booked us for tomorrow morning. No hotel, no transportation. #pregnantwithtwins #stranded #angry	0
AmericanAir I was suppose to be in FL 4 hours ago. And I'm not. I've been waiting for hours this is just ridiculous	0
AmericanAir my 2498 to CLT left the gate. What is next for CLT. Need help	0
AmericanAir you have a company policy that refuses employees to speak to other employees over the phone? Interesting	0
AmericanAir still on hold. After you hung up on me the first time (another 45 minutes!) http://t.co/IMRLAu77iH	0
AmericanAir if it I have not rebooked didn't get notified that it was Cancelled Flightled	0
AmericanAir is that the flight for tomorrow?	0
“AmericanAir: @TheCandaceSmith Thanks for the shout-out, Candace! Enjoy the ride.” Always! I adore American Airlines!	1
Without notifying though? “AmericanAir: @krescate We don't like Cancelled Flightling flights, Kim, but weather has not played nice with us.	0
Still thinking, those PJs may have me sold AmericanAir @momsgoodeats We'd #love to have you on board with us! @MandarinJourney here I come	1
AmericanAir Do you have any flights with lie flat seating from STL to PDX around the date of March 5?	0
AmericanAir how do you refuse a customer who is willing to pay to upgrade when half of your first class is empty	0
AmericanAir customer service (if you can call it that) refunded my money	0
AmericanAir im still on hold...	0
AmericanAir you ever wonder why you find yourselves responding to so many customer complaints on twitter? It's because your airline sucks.	0
AmericanAir Are you people cruel or just stupid? Why are you posting my personal email on the damn Internet? Have u lost your mind?!	0
AmericanAir Do we get a class discount on your wifi? I will be flying your airlines at approx. 4 Am?	0
AmericanAir #customerservice. Sitting on my fourth plane today with a mechanical problem. No excuses for this. Tough to be loyal.	0
AmericanAir @contactcej thanks!	1
AmericanAir AmericanAirlines #BQONPA flight #1641 delayed from POS-MIA, missed #2214 MIA- ATL need seat on last flight to ATL.	0
AmericanAir SO BAD service in Miami, AirPort..	0
AmericanAir needs an entire customer service overhaul @Delta would never treat its customers with anything less that A1 service	0
AmericanAir are you guys intentionally trying to lose customers and money?	0
AmericanAir why do you continually play the according to federal regulations every 58 seconds. I could see if you had quicker service...	0
AmericanAir can I send you my trusted traveler ID to add to my reservation for tsa pre?	0
AmericanAir thanks, but I had to hire a car in Chicago and drive to MKE. Does that mean I have to go to the airport?????	0
AmericanAir the folks at the Executive Platinum desk are great pros.  They understand my displeasure with change fees and switch to SW.	1
AmericanAir He thanks you. Anything you can do to help. Would any further information help in the process?	1
AmericanAir thanks for a Cancelled Flightled flight then a delayed flight and NOT telling us More missed work More $ on hotel #WorstCustomerService	0
AmericanAir Flight 3487 delayed 1 hour because of pilots? I spend 5+ hours on the phone just to get an EP agent on the phone now this?	0
.AmericanAir Advised GAs and pilot of my flight. Too bad no one took action.	0
AmericanAir @USAirways need to be reported to the @BBB_media for their complete disregard for paying customers! #DoNotFlyWithThem	0
AmericanAir anything in particular I should ask for.   Will they want me to document my mileage plus status!	0
AmericanAir how about you give us a number to call instead of the empty email since you are not working on it	0
AmericanAir I have been checking consistently, and called multiple times. As a loyal AA customer, I'm disappointed.	0
AmericanAir congrats on your call center customer service! A guy named Fidencio answered and he went above &amp; beyond to help me! 👌👌👌	1
AmericanAir daughter record loc. is KYBILC. She is traveling with 3 y.o. and needs to be in adjacent seats, not across isle.	0
AmericanAir Gabriela in Miami is a very rude employee.Working the MIA-LGA check In. She made experience unpleasant.  #customerexperience	0
AmericanAir ok makes no sense tho Since you'll give me a free upgrade to first.	0
AmericanAir I didn't want to Cancelled Flight, I wanted to take someone off and keep my price. Held at 402, at 10am today 440, now 530	0
AmericanAir it's not about the delay.  It's about the communication.	0
AmericanAir would you like any additional details of my issue? Airport, flight, agent name? Or are you happy w/ this automated lip service?	0
AmericanAir 3611 was supposed to depart at 5:10pm central.  About ready to close the door at 7:34pm central.	0
AmericanAir @maryella_green despite the inconvenience, the situation was handled quickly and we appreciate it very much!	1
AmericanAir Absolutely!	1
AmericanAir - cluster continues-still on connecting instead of direct..bag charged and seats not together. #shafted	0
AmericanAir @USAirways - I'm pregnant with twins and you're going to abandon me overnight in an airport? No hotel? When it's your fault?	0
AmericanAir has no idea what they're doing. Delay 1 flight from 5pm to 7:40pm then delay another TO THE SAME DESTINATION  @ THE SAME TIME.	0
AmericanAir @maryella_green just received it, actually. Thank you!!!!!!!!!	1
AmericanAir are flights from Pensacola fl delayed flight 3670	0
AmericanAir the status on my itinerary says on request in red. What's that mean?	0
AmericanAir have such a bad rep for loosing costumers luggage. I stopped flying them a while back.	0
AmericanAir @jokerunning this happened to me too!!!	0
AmericanAir why did you drop my call. Why don't you have more people answering phones? Why is it always high call volume when I call	0
AmericanAir thanks 😩. idk if it still Late Flight but I hope I get it tonight 😭	1
AmericanAir I can't work with them if the call gets cut off while I'm still holding..... Is DFW looking any better tomorrow?	0
AmericanAir u didn't give an answer why the flight delayed so long. and how do u compensate missing my other flights Lima to Cuzco??	0
AmericanAir can you help me update a birthday that was incorrectly input in a reservation? This is preventing me from checking in	0
AmericanAir yep as I saidi feel sorry for you that you have to run their account how embarrassing for you	0
AmericanAir TSA said there is nothing they could do. But the question is why are your employee's swapping your customers belongings?	0
AmericanAir now I have to wait more than 60 minutes	0
AmericanAir thanks, me too	1
AmericanAir I need assistance reFlight Booking Problems a flight from dfw to lit	0
AmericanAir Just took off. Sitting with someone who is scheduled on Buenos ares out of JFK,not sre if he will make it. R thy holding plane?	0
AmericanAir the dinner and called me hon. Not the service I would expect from 1st class.  #disappointed	0
AmericanAir upgraded to 1st class. Inquired about red wine.  Sauvignon blanc &amp; I can't pronounce the other one.  Couldn't describe...	0
.AmericanAir No. I watched these bags be abandoned at depart gate. Watched for &gt;40 mins until owner returned, 20+ mins after I reported	0
AmericanAir everything for sorted out. Thanks for the help. Excited to get home tonight!	1
AmericanAir my Mistake multibillion dollar company	0
AmericanAir why would it take that long? My credit card company says the card hasn't been charged yet. Should it take 5 days for this?	0
AmericanAir for our delays !!! I'm out of more money because of you	0
AmericanAir I have got a flight for
The next day !! What about a credit ! You guys are a multimillion dollar company give us back a Credit	0
AmericanAir dont send me a tweet to cover your social media complaints. How about sending me a message with a way to resolve?!?! #CustServ	0
AmericanAir @barrettkarabis what a joke you can mail
The receipt !! Yet. We can't mail
Them
A payment and fly before hand right	0
AmericanAir No. It does. You could not be more wrong. http://t.co/66NXZhBbMT	0
AmericanAir keep up the good work.  Got me to my destination safe and on time today	1
AmericanAir Why doesn't anyone make a better effort to retain customers. It should be an easy fix, I just want to travel AA.	0
AmericanAir btr trained gate agts. Im a frequent flyer &amp; have nvr had issue w/my bag 2day I was forced 2 gate check while priority boarding	0
AmericanAir misplaced my bag 36 hr ago and can't tell me where it is. I've lost $1000 of stuff :( #AmericanAirlines #unamericanairlines	0
AmericanAir Cancelled Flightled two flights from Miami to Nashville yesterday and could not get me on a flight for 3-4 days. #Southwestairwasthere	0
AmericanAir lost 3 pieces of our bags, haven't delivered them in 36 hours, lied that they were delivered, and still no refund.  Never again	0
AmericanAir improve Envoy's performance.  5th trip through ORD in 2015 I've been delayed for hours because of Envoy.  I could drive faster!	0
AmericanAir two Cancelled Flightled LGA flights. Both by @Delta took off. Looks like I have a new carrier @Delta!	0
AmericanAir Lady at B1 ABQ for 5347 on 2/23 was of a great service to all among several Cancelled Flightlations	1
AmericanAir any ways to get through the 50 minute wait to book a flight?	0
AmericanAir Can you provide guidance on how I should work with them to resolve the issue	0
AmericanAir Really?They closed the gate at 10:30 instead of40.I got there at 10:39. If u wudda put in my ktn like I asked, I wudda made it.	0
AmericanAir trying to change flight via DFW tomorrow, can't get thru on phone, long wait then cut off x2, can you help please?	0
AmericanAir thanks for following up- it finally worked!! Fingers crossed the new flight works.	1
AmericanAir stuck on the tarmac in CLT because the our gate is not open. Hope I don't miss my connection.... #logistics #AmericanView	0
AmericanAir I waited on hold for two hours, only to have my call. Really unreliable.	0
AmericanAir Was not on board you today just watched report unfold on Twitter but still am very proud!	1
AmericanAir now a delay to the rebooked flight?!	0
AmericanAir after several miss communications I was able to get to ORD but I am not home yet and not sure I will get there due to her error	0
AmericanAir um no just hanging out what’s new w you?	0
AmericanAir Hey, AA! There was a mistake made by your CR on my Flight Booking Problems. When I call your reservations #, I keep getting hung up on. Advise.	0
AmericanAir emailed AAdvantage for status match ... still waiting.  Can't wait to move from @united but help me out here :)	0
AmericanAir I'll try to have a great week once I receive it 😩😭💔	0
AmericanAir not having pillows or blankets or a flight home for 40 people does bad things to my hair	0
AmericanAir What are we going to do about the nightmare you guys out me through yesterday? Zero response from the tweet you last sent me.	0
AmericanAir I tried site &amp; doesnt allow me. Same reason why I wasn't allowed to board this morning. Will try diff airline for work trips	0
AmericanAir I bought a plane ticket 2 months ago and still haven't received my flight info and ticket in my email when it will come?	0
AmericanAir your DCA baggage claim employees should realize a please, a thank you and an apology can go a long way #customerservice #DCA	0
AmericanAir  2/2 You took cost for both flights out of my bank account. Now I can't get a refund for 2 weeks? I have been a loyal customer.	0
AmericanAir I took the day off from work and drove 9 hours round trip to rescue my daughter and 3 other students from LaGuardia. Thanks!	0
AmericanAir you're airline is ridiculous	0
AmericanAir the group of minor children were broken up into groups. Some still in Miami. Delta has much better customer service!	0
AmericanAir Is there a way I can get a record of all the flights I've taken with you?	0
AmericanAir Thank you for the response, we got it resolved at the counter.	1
AmericanAir that's the one. My original arrival time was 10:14am, after all said and done I may be there by 9:19pm central. Not impressed.	0
AmericanAir My flight 1389 from Las Vegas to DFW was Cancelled Flightled! I've been on hold forever and I still have not spoken to anyone! Pls Help	0
AmericanAir every time I try to call, it tells me to try again Late Flightr and just hangs up.	0
AmericanAir rebooked into a different airport. Throwing a wrench into plans 👀	0
AmericanAir crew did the best they could but it was out of their control. You only get one chance of a honeymoon &amp; you failed miserably	0
AmericanAir Thx, someone picked up after 45 minutes	0
AmericanAir overbooked business class from Mia to uvf - after being in the correct seat we were moved back to economy on our special day	0
AmericanAir no kidding! Gonna take some beating on the apron... And there are some good lookin' planes out there!	1
AmericanAir that's unacceptable	0
AmericanAir so what if I didn't have the funds to purchase another ticket? Your error would cause my family to miss the funeral	0
AmericanAir I have to miss a whole days worth of work tomorrow but I'm suree you guys don't care	0
AmericanAir this is a big company should be happy to do something for a customer when now it's costing more for delays oh and did I mention	0
AmericanAir I have a ticket that has been pending for 4 days. Is it normal to take that long?? I want to make sure there isn't a problem.	0
AmericanAir and just bad cs! I will be back on @JetBlue  at least when you stuck they look out for you and apologize for any trouble	0
AmericanAir for my delay and you know what I get a we don't credit anybody back a supervisor who cut me off when speaking	0
AmericanAir a free check bag a food comp a flying credit something to help out now that I'm an additional 200 dollars in the hole	0
AmericanAir yes I did but no response.	0
AmericanAir my bags were checked through to Cancelled Flightled flight 362. When will they arrive in MKE? Not much help from grnd staff. Havoc in DFW	0
AmericanAir I'd just like to know where my bag is, when I'll get it and why I don't have it already. No accountability from Cust Service.	0
AmericanAir I will never fly with you guys again! I am stuck in memphis another day. Called to be credit something anything	0
AmericanAir - don't be jealous.  I live in Sydney and my T-shirt and jeans don't suit the office for work. I need suits and a warm jacket.	0
AmericanAir @Rizzilient I booked tickets using miles and need to change the dates.  Have been trying to get to an advantage rep 4 two days	0
AmericanAir is the company from hell with NO consideration for customers that give it hundreds of millions of dollars per year #SMH	0
AmericanAir No snow in St. Louis. Cold but no snow. Hub flights welcome.	0
AmericanAir Took a flight yesterday fron TPA-DFW-AUS. Bag went to IAH. Today bag went to IAH-DFW and then back to IAH. Still no bag!	0
AmericanAir it is absolutely unacceptable.  I have been calling all day and am hung up on every time. I just need a 5 minute bit of help!	0
AmericanAir - Envoy Airlines is a disgrace to the AA family.  Nothing but delays and Cancelled Flightlations, week after week.	0
AmericanAir It's not about weather, it's logistics. Why should I hold for 90 minutes when you called me? Why not get more desk agents?	0
AmericanAir We've sent you more info via DM.  I truly hope you resolve this very quickly. #media #filmcrew #cnn #nbc	0
AmericanAir I've never had anything bad to say until now. No love for faithful customers.	0
AmericanAir Also Agent not aware clearly of http://t.co/FWKJ49B1LE	0
AmericanAir Additional fare cost $19.. Tix change price 195 UK Pounds ($304). $19 not the issue the 195 UK Pounds IS ! #badcustomerservice	0
AmericanAir I fly American because of family but severe weather excuse so I can't call to make change, why have a computer if u cant modify	0
AmericanAir amen!	0
AmericanAir No Meelan did not afford a supervisor to be included in the conversation, pls check the rec of the call #badcustomerservice	0
AmericanAir I had it until last night, but because severe weather I could make the needed changes and now fair goes up 150 each.	0
AmericanAir Thanks to AA for the upgrade today and getting me on a new flight after my first one was Cancelled Flightled!	1
AmericanAir has the worst flight change policy. No mercy, no sympathy, such a bummer when you can't go to funerals or see friends bc of it.	0
AmericanAir what's done is done. Not much you can do at this point. Trip is already over.	0
AmericanAir basically u right now http://t.co/IN24Bpb7dw	0
AmericanAir #epicfail on connections in #Chicago today, extremely disappointed w/ unaccommodating customer service, rethinking loyalty 😐	0
AmericanAir well I'm flying @JetBlue instead - for free! Their credits actually work.	0
AmericanAir just messaged you. Please have someone contact us immediately.	0
AmericanAir why can't @dfwairport have the capability to spread salt on a runway?!	0
AmericanAir 3349, was supposed to be in little rock at 10am this morning.	0
AmericanAir boom. http://t.co/PzGc6Jch7n	0
AmericanAir already spoke to that line, unwilling to help - really poor support #hitawall	0
AmericanAir first ride on new 737-800 with new interior and in seat video. Nice improvement! #Newplanesmell http://t.co/dJJjN9sLHT	1
AmericanAir No worries at all. Y’all have a good one!!	1
AmericanAir Yes, thanks I found those, didn't see the gray tab at first :)	0
AmericanAir but seriously if my cats dead I'm going to be pissed/very thankful because it is evil and wants my soul	0
