text	sentiment
VirginAmerica shrinerack Seattle bound. Wifey got me the duffle for vday. She's a keeper!!! Holla!!! http://t.co/JlOIbLnair	0
VirginAmerica my luggage is gone. I've filed my paperwork, promised a call/email. Still no resolution or response from central luggage.	0
VirginAmerica Debbie Baldwin gave a #rockstar performance of the safety demo this evening on VX919 #LAS2SFO #BestCrew #SheRocks	0
VirginAmerica Thanks!	1
VirginAmerica thanks for taking care of SuuperG on her flight!! #rockstars #travel	1
VirginAmerica Thanks for the lovely soft views! #travel #SAN to #SFO http://t.co/CnctL7G1ef	1
VirginAmerica I requested a mileage challenge for status several weeks ago online but haven't heard back. How do I get help with this?	0
VirginAmerica Just trying to book tickets to NYC and facing super fun broken styling. Don't worry, I'll keep trying :)	0
VirginAmerica Many Thanks for the Follow.
#ourprincess #freyasfund #USA #Bandie 
Looking for Any Help😍
💗🇬🇧💗🇺🇸💗
🎀🌏🎀 http://t.co/UJfS9Zi6kd	0
VirginAmerica Nice, Lofty View flyLAXairport. #SilverStatus http://t.co/F4Tp0dAwbd	0
VirginAmerica Applied for Status Match on Feb 1. Got confirmation email same day. Still no news though. You guys have dropped ball Late Flightly 😥	0
VirginAmerica is my new go to airline	0
VirginAmerica VirginAtlantic GMA AmericanAir 
Can You Help #ourprincess in need of some help in #USA 
🎀🇬🇧🎀🇺🇸🎀 http://t.co/778AzTDaer	0
VirginAmerica I adore you, and am so looking forward to my flight to Austin in two weeks.	1
VirginAmerica I was so glad it was mentioned. I took my first virgin flight a few years back and it was a transformative experience.	1
VirginAmerica Flight Booking Problems flight to uphold my status match.  Do taxes on ticket count as earned status points?  #statusmatch #virginamerica	0
VirginAmerica trying to check-in...but looks like your site is down?	0
VirginAmerica spending my birthday night with you, DAL-DCA. Get me home!	0
VirginAmerica Sent a couple messages to the email you provided but to no avail. Will try again next year. Cheers.	0
VirginAmerica first time flying Virgin, went to #SanFrancisco .Thanks for the smooth ride. Easily my new fav airline!	1
VirginAmerica seriously, though. will there not be direct flights from SFO-FLL in may???	0
VirginAmerica It's fine. Already done with my purchase. But you should try it. Just go most of the way through then go back 3	0
virginamerica not really the experience I was hoping 4, I ws forced 2 check in a small carry on, w/ nothing but empty cabin space on board	0
VirginAmerica
wjere is our luggage #so slow at lax	0
VirginAmerica to jump into the #Dallas #Austin market http://t.co/SzR0pioA21	0
VirginAmerica I spoke with a representative that offered no solution, I am a loyal customer who flies on VirginAtlantic as well	0
VirginAmerica I am deeply disappointed that your birthday promo was not applied to a trip I booked mere days before I received the email	0
VirginAmerica what happened to direct flights from SFO-FLL? Looking in May, only see connecting #help #dontdothistome	0
virginamerica.. Can you help? Left my blazer in. Kooples jacket bag at 3rd row second seat from right gate 36 T3 lax.. Flight to sfo	0
VirginAmerica partners with Visa Checkout as mobile payment method to help boost mobile conversion rates #etailwest #payments #visa	0
VirginAmerica just promoting the product is all, had a problem with southwest and recommend noneother than the best! http://t.co/tFaNXBh1Cf	1
VirginAmerica love you guys, but pls get some direct routes LAS to AUS!	1
VirginAmerica i would like help with some flights please.	0
Bruh “VirginAmerica: giannilee Turn down for what. #VXSafetyDance”	0
VirginAmerica of course! I work for VirginAtlantic and I'm obsessed with the entire Virgin family!!	1
VirginAmerica ok! first time flying with you tonight :)	1
virginamerica Digging the swanky pink mood lighting during the flight from NYC to SFO.  Just needs a cabaret singer.  Think about it!	0
VirginAmerica Done, but I need the receipt ASAP. Could you please help? #150219-000114	0
VirginAmerica I have 2d and 3d embossed badges and patches superior to the ones you are currently using. 
http://t.co/3fq3XElbOn	0
VirginAmerica on VX399 from JFK to LA - dirty plane - not up to your standards.	0
VirginAmerica on flight VX399 headed to LA from JFK - dirtiest VA plane I have ever been on. Sad for a great airline.	0
VirginAmerica got it squared away. Someone picked up as soon as I tweeted. Should have tweeted sooner. 😉	1
VirginAmerica your Avis rental continue button doesn't work on your website to book car. Tried 4 times on phone.  This sucks!	0
VirginAmerica delayed to10.30!!	0
VirginAmerica currently in minute 10 of being on hold with cust. service. Do I need to do anything to add a lap child to my reservation?	0
VirginAmerica Adds Pillows Instead of Lie-Flat Seats in First Class Arms Race 
http://t.co/SfjDuahx9Z by skift	0
“VirginAmerica: KarinSLee Of course. Have fun celebrating!” Thanks! Happy Chinese New Year!	1
VirginAmerica  Flight Booking Problems last second flight for next week from SFO- to SAN any chance you want to gift me a promo code since I love you guys	1
VirginAmerica Comenity Bank is a joke!  Please change.  Nothing but constant problems with this bank	0
VirginAmerica I just did, how can I DM? Do u have to also add me?	0
VirginAmerica For my Grandma Ella's 80th, she would &lt;3 a bday greeting from your flight crew! She was a stewardess for Eastern Airlines.	1
VirginAmerica Just bought tix for ATX - Dallas route - thanks for adding that! Love yr airline &amp; yr website is BEST transactional site EVER	1
VirginAmerica Anytime, sugafly.	0
VirginAmerica gave a credit for my Late Flight flight yesterday. Great service !!!! That's a Wow moment! Unexpected gesture!	1
VirginAmerica I need a receipt for a flight change. Can you send one?	0
VirginAmerica, I submitted a status match request a while back and still haven’t heard! I’m flying on Monday. Can you look / accelerate?	0
VirginAmerica had me at their safety video . . . http://t.co/CqMm7nuE9m  LOVED my first cross country flight. #livewelltraveled #sytycd	1
VirginAmerica that doesn't look to fat to me! It looks yummy!	1
VirginAmerica CEO says #Southwest &amp; #jetblue have strayed from low cost model.
http://t.co/96Sctomh29	0
VirginAmerica a brilliant brisk am in Boston in cue for vx363 http://t.co/rMZNIVGmg6	0
VirginAmerica Atlantic ploughs a lone furrow in the #MiddleEast http://t.co/FVUdmh27pF TheNationalUAE	0
VirginAmerica Atlantic ploughs a lone furrow in the #MiddleEast http://t.co/DCoBoKN7EE TheNationalUAE	0
VirginAmerica Atlantic ploughs a lone furrow in the #MiddleEast http://t.co/vw4P4T4tLh TheNationalUAE	0
VirginAmerica omg omg😍😍 nonstop Dallas to Austin on virgin✨😱✈️	1
VirginAmerica Your planes are really pretty. Just thought u should know that. :)	1
VirginAmerica when are you flying to hawaii	0
VirginAmerica I'm pulling my hair out trying to book a flight with u. Your site doesn't work on iPhone or iPad.don't have a computer #help	0
VirginAmerica thank you	1
VirginAmerica Can I get some help with a support ticket? It's been 15 days.... Incident: 150202-000419 Thank you!	0
VirginAmerica good to be home #texas #moodlighting http://t.co/N3BVZTY3zI	1
VirginAmerica I cannot even open my laptop in seat 4C and I paid a premium for this?!!   Let me out of here!	0
VirginAmerica I am in seat 4C and I cannot even open my laptop; and I paid extra for this seat!!	0
.VirginAmerica If only you guys were starting those flights at the end of the month! Guess I’m still road tripping on Feb 27…	0
VirginAmerica thanks for that. Been needing a way to make those Austin trips from DCA, and now you've come through!	1
VirginAmerica announced New Route to Austin w/fares from $39/way. 
http://t.co/gA8pbamu0C	0
VirginAmerica Really? Sprint? I thought you guys were 'kewl'! 0_0	0
VirginAmerica this is too cool!  Never been on ur planes but now I will!!	1
VirginAmerica you should have 39 dollar LAX-Las fares!!!	0
VirginAmerica great. Well deserved.	1
VirginAmerica FYI the infovirginamerica.com email address you say to contact in password reset emails doesn't exist. Emails bounce.	0
VirginAmerica Status match - 2 weeks have gone by and no news.Flt next week - hope flt will count towards requirement.  Cust Svc no help!!!	0
VirginAmerica your website sucks donkey dicks. Just thought you should know. All best.	0
VirginAmerica You should still develop an app - then you will be my favorite airline.	0
VirginAmerica all crap channels which is why I pay to watch UK tv	0
VirginAmerica got it. All set - Thanks!	1
VirginAmerica no A's channel this year?	0
VirginAmerica Only thing I see on passbook is Virgin Mobile Mexico. How do I integrate?	0
VirginAmerica Giants and Virgin America. A match made in heaven.	1
VirginAmerica thank goodness!! Also, see you friday, nwk&gt;sf.. BOOM!	1
VirginAmerica how come you don't have an iPhone app? Still using and making me waste paper.	0
VirginAmerica Your back of seat entertainment system does not accept credit cards that  have an apostrophe in the surname. #apostrophefail	0
VirginAmerica When will VX use all 6 LGA slots instead of 4 today? Adding AUS makes this less likely :(	0
VirginAmerica is helping me step up my Tinder game! #TinderTips #tinderchamp http://t.co/jBmVVha63A	0
VirginAmerica I luv ur people and product! 1 thing is y do u charge for herbal tea but not black tea? I'm not a caffeine drinker	1
VirginAmerica thank you! See y'all soon! I'm excited to see the expansion of destinations. Spread those wings!	1
VirginAmerica announces new nonstop connecting AUStinAirport &amp; DallasLoveField, $39 intro: http://t.co/qXnOaQtYN8 http://t.co/JK7qmdfqgf	0
VirginAmerica adds Austin-Dallas Love Field route. http://t.co/XWJoL55FLH http://t.co/Y8AOrMfkaC	0
VirginAmerica sad to learn you no longer fly SFO &gt; PHL. Hope it returns!	0
VirginAmerica - can you tweet me the Cancelled Flight/chng fee for a flight? or can I rebook under one of your affiliates? If so, who are afiliates?	0
VirginAmerica has the most INCREDIBLE customer service I've ever experienced! So refreshing!	1
VirginAmerica Now, when will we see VirginAmerica come to Philadelphia (PHL).	0
VirginAmerica , am I dreaming? Did you really just open up a route between Dallas and Austin?! And does this mean Houston might be next?	1
VirginAmerica OMG FINALLY	1
VirginAmerica to start 5xweekly #A319 flights from to #Dallas DallasLoveField #Austin on 28APR #avgeek	0
VirginAmerica Nice to see you expanding in Texas but don't forget about us here in #SanDiego. I would love to see more flights out of here!	0
VirginAmerica kinda sucked my earphone jack didn't work on my flight. They may want to look into that for future passengers	0
VirginAmerica Very poor experience. First computer problem now seat malfunction. Stuck. Missing meeting in San Diego.	0
VirginAmerica to battle SouthwestAir on DallasLoveField-AUStinAirport route 
http://t.co/6RLz0EBk2X via usatoday	0
VirginAmerica #thankyou the DAL-AUS route makes my day!!!!	1
virginamerica awesome deals DAL-AUS for only $39 each way! https://t.co/xCVQXYkg49	1
VirginAmerica I miss the #nerdbird in San Jose	0
VirginAmerica love it, taking SouthwestAir on in their backyard! Consumers win when biz competes.	1
VirginAmerica ​ is flying from Love to Austin now. That is most excellent news.	1
VirginAmerica can we make every VX plane with #nerdbird? Why should Austin be the only one getting nerd love?	0
VirginAmerica please add more frequency to PDX Portland	0
VirginAmerica Congrats VX on the new route! ✈️🎉	1
VirginAmerica I tried that. You offered to charge me an additional $1k for a new ticket or be stranded until Thurs. 1st time, last time.	0
VirginAmerica AmericanAir can u help with flights to get a 2y old battling cancer who needs treatment in 🇺🇸 FreyaBevan_Fund 💗 🎀 💗	0
VirginAmerica Never had a bad experience before, but this one took the cake. Now extortion for carry on items as well?	0
VirginAmerica Had to spend 5 hours worrying that items in carryon would be broken/stolen since I couldn't carry them on plane or lock bag.	0
VirginAmerica All of group E was told there was no more room in the bins. when I got on the plane, was room for at least 4 bags in my row!	0
VirginAmerica Thanks for making my flight from LAX to JFK a nightmare by forcing me to check my carry on bag at the gate. (1)	0
VirginAmerica I have lots of flights to book and your site it not working!!!! I've been on the phone waiting for over 10 minutes..........	0
VirginAmerica I am all about the in flight artisanal cheese and wine pairing.	1
VirginAmerica does Virgin America fly direct from Seattle to NYC or Boston?	0
VirginAmerica That's classy.	1
VirginAmerica I'm sure a lot of your 747 and 777 JFK-LHR flights go a lot faster than 513mph with a strong tailwind.	1
VirginAmerica now it's just t-minus 32 minutes until my Elevate a Silver upgrade window opens . #FreeNeverSucks 😃👍	1
VirginAmerica save some for 871 tomorrow AM!	0
VirginAmerica Why is it taking 12 years to fly home to Dallas? Get your shit together.	0
VirginAmerica JezzieGoldz club Virgin is bumping in New York http://t.co/HaQc7GDg7c	0
VirginAmerica JezzieGoldz would have been a rough trip but LUCKILY we were on a #virginamerica flight. #weather	1
VirginAmerica is that #thestarter??😁	0
VirginAmerica ...Please come to Minneapolis St. Paul!	0
VirginAmerica YES FYI  MY BFF	0
VirginAmerica another perfect flight.   How come on your planes,  the sun visors can stay down?  Other carriers make you raise them?	1
Nice RT VirginAmerica: The man of steel might be faster, but we have WiFi – just saying. #ScienceBehindTheExperience http://t.co/FGRbpAZSiX	1
VirginAmerica I love the dancing little richard. cool beans.	1
VirginAmerica I don’t use Passbook =/ I still love you though &lt;3 :) I’ll just use my email in the future.	1
VirginAmerica thanks for the free birthday points! y'all are ALL RIGHT with me!	1
VirginAmerica do you have an application for iOS? Was looking and only saw Virgin Mexico :( &lt;/3	0
VirginAmerica Man of steel flies to more cities though...and with more frequency too.	0
VirginAmerica thanks so much for sharing. Just added it to my site http://t.co/TsviBTvT8h	1
VirginAmerica Good point!	0
.VirginAmerica I heard he has a virgin mobile hotspot ;)	0
VirginAmerica you got cheese pLate Flights too.	0
VirginAmerica On all your flights?	0
VirginAmerica Dad on Segway is the best part of this whole infographic!	1
VirginAmerica Are there any plans for a short haul airline in Europe? Would defiantly fly with you guys :)	1
VirginAmerica wifi AND better seating.	1
VirginAmerica how come ABC is the only one of the network channels you don't have?	0
VirginAmerica started my flight with a scolding for using an overhead bin that was then offered to the person seated next to me.	0
.VirginAmerica not only was it great, but you return my calls the day after. Couldn't ask for more. #myVXexperience	1
VirginAmerica While other airlines weren't Cancelled Flighting flights into BOS, and helping their customers get home, Virgin was saying Good luck!	0
VirginAmerica Dear Virgin customer, while you're stranded in SF for 3 days &amp; $1000cost- we'll do the very least we can to accommodate you!	0
VirginAmerica should use this in their next airline commercial lol :: http://t.co/pXEXIlSjBs	0
VirginAmerica Grouping Virgin in with the others now. BOS weather has exposed their actual Cus Serv model. Never Flight Booking Problems with Virgin again!	0
VirginAmerica As one of the travelers affected by the Boston storm, I'm shocked at Virgin's complete apathy toward their customers.	0
VirginAmerica Umm so no reason as to why this is? Is there someone different I should contact (or contact me) to get a definitive answer?	0
virginamerica Trying to make the change in advance (not just 24 hours prior)…tried it online earlier and it wanted $300 in change fees.	0
VirginAmerica so loyal that I'm driving to #NYC from #PA, to fly Virgin,  since you cut #Philly flights ;)	1
virginamerica Any way to change from Main Cabin to Main Cabin Select (on same flight) without paying a change fee penalty?	0
VirginAmerica you guys are perfect as always! &lt;3 #WeRVirgin	1
VirginAmerica thanks! Y'all have some of the best customer service left in the industry.	1
VirginAmerica Can you give me Silver Status for 12 months?	0
VirginAmerica really wish you'd fly out of #Fargo fargoairport those fares are amazings	1
VirginAmerica mood lighting on point🙌 Reclining my seat, kickin up my feet💤	0
VirginAmerica my flight (6000) scheduled for 1pm departure still says on time but no plane at gate. Any update on how long of a delay?	0
VirginAmerica my group got their Cancelled Flightlation fees waived but I can't because my ticket is booked for 2/18? Your reps were no help either 😡	0
VirginAmerica Are there any sign up bonuses to enroll in Elevate?	0
VirginAmerica just got on the 1pm in Newark home to LA. Your folks at EWR are incredible #letsgohome	1
VirginAmerica morning. If I have a question regarding elevate points &amp; flights can I DM you?	0
VirginAmerica still waiting to see  Starryeyes_Dev_  😞	0
VirginAmerica was wondering if you guys recieved my dm and we're able to potentially respond asap	0
VirginAmerica Flying LAX to SFO and after looking at the awesome movie lineup I actually wish I was on a long haul.	1
“VirginAmerica: Book out of town with fares from $59/way (+restr). http://t.co/xRdTOV7nl8 http://t.co/4Y78byAckc” JenniferDawnPro	0
