text	sentiment
.Forbes Nothing out of whack here -- Motorola did it in a very different (read pre-Edward Snowden) environment. apple and oranges.	0
Lol did samsung gave nokia  million bucks to piss off apple??:D	0
View Count of MileyCyrus' Wrecking Ball (09/09 release): 86M   View Count of apple's 09/10 Keynote: 320K    Source: YouTube  mindblown.gif	0
I want to follow apple, why don't they have a Twitter account?	0
.apple VP Marketing: Be quiet, photogs, and let #iPhone do #photography for you. http://ht.ly/oPtOG  Condescension, anyone?	0
Our #App is live apple App Store.  Use #coupon code daycare for a special #savings pic.twitter.com/Cm4xcCFeqH	0
apple iPhone?	0
IMO, apple's new #iphone 5S/C was meant to confuse the Russian market.	0
Size: 884 MB e eu tenho 1.6 GB livres me digam pq n consigo baixar o jogo apple	0
Guess our expectations of 21st century's robots to free up our time were out of whack. Where's irobot apple? ...k... break over	0
jki laikam beidzot ari man bus jaizlasa, ko isti apple pasludinaja ticigajiem :D	0
Samsung backs apple's 64-bit chip #smartphone chip switch http://buff.ly/19KSdcR	0
Market experts like DougKass fail to realize that apple constantly proves that a company's value comes from profits, not marketshare.	0
Likes and  and dislikes for the new apple #iPhones. http://buff.ly/1emp3XH	0
shutuparielle apple this tho	0
Fast Turns at Le Mans with Final Cut Pro X: For the second straight year, French post-production... http://bit.ly/1eokgF5  apple apple	0
nossa apple se eras tao boa porem o itunes sempre trava	0
ELECTRAFOOD twitter apple I Literally Thought I was The Only One! Hah	0
Did apple really just cheapen my #iphone5 by renaming it an #iphone5c ? Does the c stand for cheap? Any difference between the 5 and 5C?	0
apple Is Testing #Technology w/ 'M7' Chip To Help You Figure Out Where You Parked Your Car http://goo.gl/6JqkCV  via customerexplabs	0
Insight: Trigger Finger: apple fires #biometrics into the mainstream http://reut.rs/15THaRz	0
Motorola lol so funny & so jealous!! apple #iPhone5S	0
Introducing the iPhone 5S & iPhone 5C (Parody): http://youtu.be/1sIWez9HAbA  via youtube apple	0
apple ?????? ?? ??????? ??? ????? #iphone ????????? #iPhone5S #iPhone5C	0
SagarKamesh apple ???	0
The Legal Effects of apple's #TouchID /by marciahofmann http://ln.is/bit.ly/3HJa  #fingerprint #privacy #crypto $APPL	0
Where is the closest apple store to Cleveland?	0
apple Hot News Fast Turns at Le Mans with Final Cut Pro X: For the second straight year, French post-producti...  http://bit.ly/A83mMB	0
Solo pido una bateria que dure mas de 2h es taaaaanto pedir? apple	0
gatos, parem no iphone 6 e inventem uma coisinha melhor apple	0
.apple ought to use the video of the soldier in Japan watching the birth of his child on Facetime in a commercial. #backchannel	0
I will be impressed by apple touch id, when it recognizes a #type1 #diabetic fingerprint. #doc #dsma	0
dougrtequan says prior to apples burst out we had one winner android and one big loset microsoft that apple subotaged the setting #Haha	0
apple remains tight-lipped about new product releases. Does this marketing strategy work for other brands? http://bit.ly/AppleSecrets	0
photorateapp BlackBerry apple google you have the best messenger in the worst mobile phone ;)	0
apple putangina anong nangyari sa mga products niyo	0
Can apple bring up a #SolarIphone in future? Or maybe Samsung can innovate with Solar idea?#SamsungOrApple? #LifeBattery 4 mobile devises	0
apple iWork and iLife #apps now free for new buyers RT CNET: http://ow.ly/22ICVT	0
244tsuyoponzu ??????????????apple??????? *Auto*	0
apple: #iPhone5C #iPhone #iOS apple pic.twitter.com/yEHJtsjkmj	0
windowsphone ur 5s don't come w apple 5s?....do they? Nawwww	0
{#IPODPLAYERPROMO #IPOD #IPAD #ITUNES apple #PROMO #IPODPLAYERPROMO #IPOD #IPAD #ITUNES apple #PROMO#IPODPLAYERPROMO  apple itune}	0
ELECTRAFOOD twitter apple me nEITHER UGH	0
TehGreenMC Ghostt_Gaming Microsoft google apple anyone NASA	0
244tsuyoponzu ??????????????apple????????? *Auto*	0
{#IPODPLAYERPROMO #IPOD #IPAD #ITUNES apple #PROMO #IPODPLAYERPROMO #IPOD #IPAD #ITUNES apple #PROMO#IPODPLAYERPROMO apple itune}	0
Goede middag FysioKerkrade, apple, ivizi_apr, graag willen we u helpen als u data recovery wenst. http://www.datarecuperatie.nl  Gratis analyse	0
mediacat Ortada algilari etkileyecek ucuz bir iphone yok.Sanirim apple pek rekabet havasinda ve niyetinde degil!	0
Fingerprint recognition? iOS7? Everything You Need to Know About apple's New #iPhone: http://bit.ly/14MbzLm	0
Oh oui les nouveau iPhone 5 lequel choisir? apple	0
Eu tentei resistir mas vou morrer apple	0
llombardo007 apple Will not realese 0.7.5 until after ios7 comes out(on the 18th)	0
Tsss yo tambien vi el S4 por ahi, yo que ustedes lo sacaba itunes apple	0
nokia_uk apple orra nao deixava	0
apple and BarackObama - laugh now but think about it pic.twitter.com/1R1qt0TG1D	0
FOLLOW apple NOW	0
highlyHIGHtori apple ain't is a word	0
Kilitliyken tek tik olayini kaldirsana dana apple	0
Hello #Siri what are your thoughts on the new #Android Kit Kat OS & #BlackBerryQ5 ? apple #iPhone #Tech	0
make a plastic ipad next apple	0
give me ios7 and nobody gets hurt apple	0
C #IPODPLAYERPROMO #IPOD #IPAD #ITUNES apple #PROMO#IPODPLAYERPROMO apple itune	0
If select yellow and yellow, mute switcher goes to white. Hm apple #iPhone5C pic.twitter.com/Z7vARY46yb	0
Hasat olmus telefonumu alip yenisini yolluomussun tesekur ettim apple steve dayiya hurmetler :)))	0
244tsuyoponzu ????????!????!????apple??????	0
ThePhenom007 apple michaeljordan lmao.... i do tho... :-(	0
Sept.10- apple unveiled its Iphone5S & iphone5C. I just hope that they will get the pricing right with their Iphone5C!	0
RT andymiah: now available in the Google Play app store, the CreativeFutur app. coming to apple soon #UWScreative pic.twitter.com/lbxctxbc8g	0
.apple hi yes um I was just making sure that you can still clear safari history in iOS 7 cause that's an important feature to me	0
{#IPODPLAYERPROMO #IPOD #IPAD #ITUNES apple #PROMO #IPODPLAYERPROMO #IPOD #IPAD #ITUNES apple #PROMO#IPODPLAYERPROMO  apple itune}	0
apple AyudaMovistarVe neither Movistar VE nor Apple! Who should do the unlocking? Help.	0
JMLColley apple ok bro , was just kidding , sorry if u hurt ! Peace	0
#IPODPLAYERPROMO #IPOD #IPAD #ITUNES apple #PROMO#IPODPLAYERPROMO apple itune	0
.apple discontinues Cards app and printing service, recommends using #iPhoto instead. http://ht.ly/oPzpR	0
Tryna give me iOS 7? apple	0
StrictlyGeeky Yeah, don't get me started on Sprint, either! Although I get service in my house now, so I took it down a notch. apple	0
Las acciones apple bajan.	0
apple releases new #iPhone. 5c & 5s. #YourThoughts?    #TelecelChitChat  cc ZiFMStereo	0
dougrtequan android apple apples microsoft anyway kinda looks like android is now the inspiration to all	0
#IPODPLAYERPROMO #IPOD #IPAD #ITUNES apple #PROMO#IPODPLAYERPROMO apple itune #IPOD GENERATION	0
apple Sup bro	0
What would you have them do natz0711 mishi_za SamsungSA apple	0
apple unveils two new #iPhone devices - has #biometrics but no #NFC - http://ow.ly/oLCGW	0
A #IPODPLAYERPROMO #IPOD #IPAD #ITUNES apple #PROMO#IPODPLAYERPROMO apple itune	0
rasna_j apple LOL what	0
jmflooores apple ONGA EH HUHU	0
Somebody help me? What do I do? apple pic.twitter.com/NdIM3qbsB2	0
Is it just me or is the #AmericasCup battle mirroring Microsoft vs apple?  Apple being EmiratesTeamNZ  of course!	0
22.000 followers sans tweet, gg apple	0
it seems as though apple's #iphone5C and #iphone5s   are the most talked devices this few months. why not #Android? #Nokia ? #LG? #Samsung?	0
tiagouss apple NokiaUS OOOOOOOOOOOOOOO	0
SagarKamesh apple dat is just a wish I have n wanted to share with d world.	0
apple can you add #TouchID to the power off button, so if someone steal my #iPhone they can't turn it off. #security	0
Behind the scenes of the apple #iPhone development http://youtu.be/PFsj3ilxIfU	0
Que golazo el de nokia_co frente al lanzamiento de los iPhone de apple De las mejores reacciones que he visto. xD pic.twitter.com/DxZz9ViBo7	0
Sayin apple inc telefonu ucuz yapicam diyip 550 dolara sation ve amerikada turkiyede bilinmez sen kimi yiyon haci AppStore	0
iBrooklynB apple iphone 5s white	0
This Thunderbolt display though apple	0
apple taklit en iyi iltifat seklidir ;)	0
apple regalenme algo para navidad. :)	0
apple looking to regain China http://cnnmon.ie/1euR90v	0
I wasn't kidding about getting a southern Siri. apple pic.twitter.com/M4O7AEWGR3	0
Wah apa nih? RT ArtCenterAlum: apple's iGo car-sharing project designed by alum: http://bit.ly/WkjhYg  pic.twitter.com/yZh6o5yzLX	0
theamazingsimon apple but they are from totally different times! I might as well compare my old 3gs (unfavourably) with my galaxy s4!	0
244tsuyoponzu ?????? ????!????apple??????!	0
Oh siri oh apple did u really think I would give it up that quick? #4s #4eva	0
for apple ($) pic.twitter.com/7ETaWOYauT	0
244tsuyoponzu ????????!????!????apple??????	0
{#IPODPLAYERPROMO #IPOD #IPAD #ITUNES apple #PROMO #IPODPLAYERPROMO #IPOD #IPAD #ITUNES apple #PROMO#IPODPLAYERPROMO  apple itune}	0
apple you don't need to add software glitches now, i'm buying the 5s don't worry.	0
Just got my email from apple about the iPhone 5c. ??????	0
if u dont follow katewalsh / ArianaGrande /EllenPompeo / OTH/ apple/ StarWorldIndia then just um... tell me cuz um... ya know..	0
Stunning but not unexpected, jawbone raises $100m+. hosain + team are building the products apple wishes the did! http://goo.gl/3uiP5u	0
alfredopetas manolo_e69 lmuia yatayoye apple Definitivamente yo paso del 5C, pero que hay del 5S?	0
#Usuarios #chinos no se sorprenden ante los nuevos #dispositivos de apple http://ow.ly/oOoo5	0
Would you rather work for Google or apple?	0
apple me beja	0
S'auto wlh nike ta race apple	0
apple rilascia l'aggiornamento OS X 10.8.5 apportando numerose correzioni.FreelySoft pic.twitter.com/raUzJTPF60	0
apple looking to hire engineers with solar experience to work on mobile devices http://flip.it/WPHdK  #solar	0
Pandora Names Ad Veteran McAndrews CEO as Apple Looms http://bloom.bg/1d6rHg6  pandora apple #ceo	0
nokia_us nokia apple #wp8 wpcentral http://sdrv.ms/17VnHha	0
apple which is better iphone 5 r 5s?????	0
highlyHIGHtori apple pic.twitter.com/XdKGJFx6cN	0
I'm at apple Store, Ross Park w/ pculnan http://4sq.com/18lrQgl	0
#PreviousTweet apple It also needs to simultaneously update my other paperwork/patient info #WorkinGirl	0
#IPODPLAYERPROMO #IPOD #IPAD #ITUNES apple #PROMO#IPODPLAYERPROMO apple itune	0
#mHealth there's a #healthcare piece to new #iPhone apple M7 coprocessor ? http://healthcareoperationsmanagement.net	0
apple can y'all make it easier for me to give you money? ATT should I just preorder my iPhone at an AT&T store?	0
Oh how great life would be if you could listen to youtube while on twitter. apple	0
No, el 5S lo toi josiando! de apps que tengan mute! RT LisbelD: 5s manita? RT MizBuchitos Mi banca rota es culpa de apple :(	0
apple apple	0
guys invent something that can make me feel Ghostt_Gaming's beard over the internet already please Microsoft Google apple Anyone	0
apple	0
BretfordManf cart project- reusing apple packaging materials to retrofit for MBAir. http://colefarrell.me/projects  #deployment13	0
{#IPODPLAYERPROMO #IPOD #IPAD #ITUNES apple #PROMO #IPODPLAYERPROMO #IPOD #IPAD #ITUNES apple #PROMO#IPODPLAYERPROMO apple itune}	0
What are the odds that apple will be putting A6 chips in the new iPad mini and A7s only in the full-size iPad? cc: pschiller	0
?????? RT apple: I am!  RT kemalnads: Anyone good with Mac computers??	0
MrPumpkinSlicer Ghostt_Gaming Microsoft google apple anyone NASA RandomInventor xXswegboy069Xx	0
securitycompass apple !	0
Walmart discounts new #iPhone5c by 20% http://ow.ly/oP1xh  Maybe apple using aggressive discounts thru channels to drive unit volumes?	0
{#IPODPLAYERPROMO #IPOD #IPAD #ITUNES apple #PROMO #IPODPLAYERPROMO #IPOD #IPAD #ITUNES apple #PROMO#IPODPLAYERPROMO apple itune}	0
Mhughes_ appleberry or blackapple iphone guts with a berry keyboard! Da heck how hard is that apple blackberry	0
Ik ga HTC, Samsung, LG, Sony, apple ontvolgen. Omdat ze verdommen een phone MET n fysiek toetsenbord in Europa op de markt te brengen.	0
Saka mi lan bu? apple pic.twitter.com/I0EgA8iOhP	0
apple Press Burberry Uses iPhone 5s to Capture Spring/Summer 2014 Runway Show: CUPERT... http://bit.ly/1g9fk2t  http://bit.ly/A83mMB	0
RT andymiah: now available in the Google Play app store, the CreativeFutur app. coming to apple soon #UWScreative pic.twitter.com/P1yhsJJfzZ	0
iPhone 5S(ame) and iPhone 5C(heap) http://ow.ly/22Kxvv  why apple #iPhone price strategy is good... not great	0
iPhone 5 drops today.Be aware of bad people capitalizing on the phenomenon. http://ow.ly/oNXPx   TrendLabs TrendMicro apple	0
apple think different, again	0
mog_sharif apples Android Microsoft apple that's #Veryright	0
Makin yakin kalo apple lagi nge-test kepintaran konsumen dunia. Kalo masih pada beli ya ngapain inovasi :-))	0
apple gonna have ungodly release lines on the 20th. No Pre-Order or the 5S only 5C	0
Could the apple #iPhone5s and #iPhone5c revolutionize the way we use technology? http://bit.ly/17WFUJr  via fishbat	0
myapple_pl no i tak ma zostac bo hejtuje tylko ten co nigdy stycznosci z  produktami apple , a dla wielu sa one najlepsze	0
Le compte apple a 22 000 followers juste pour le nom je crois	0
Stand up to the #NSA and WhiteHouse  TOGETHER! google apple yahoo microsoft Verizon VerizonWireless ATT	0
Meeting with the guys from apple ( Axel Springer Plug&Play) http://4sq.com/14QTgES	0
Acciones de apple en la bolsa de NY, a la baja tras el anuncio de los nuevos #iPhones http://bit.ly/17WVapz	0
apple iSchool? http://goo.gl/wkTt0  #education applenws	0
Dear apple users , asphalt8 is dropped from 0.99$ to free	0
nokia_uk these colours were used in 2004 for the first iPod series by apple. Please don't make fool of yourselves but think different ;)	0
#IPODPLAYERPROMO #IPOD #IPAD #ITUNES apple #PROMO#IPODPLAYERPROMO apple itune #IPOD GENERATION	0
dynamicTIM apple as a trustworthy company?	0
Jimmy Kimmel Tells People the #iPad Mini is the New #iPhone 5s [#Video] apple http://fb.me/3ehiHNvdN	0
{#IPODPLAYERPROMO #IPOD #IPAD #ITUNES apple #PROMO #IPODPLAYERPROMO #IPOD #IPAD #ITUNES apple #PROMO#IPODPLAYERPROMO apple itune}	0
Will there be an apple iPad Gen 4C? Would be nice to have a lower priced tablet option. #fb	0
JMLColley I think apple ? ??	0
Maybe apple / Dyson should announce their joint exit from phone/vacuum markets just to see if Samsung copy them.	0
??E???  TECH :: iPhone 5S Available (apple) http://dlvr.it/3ybLLz  ?	0
What smartphone OS will be bold enough to add cursing to autocomplete? android windowsphone don't know apple's account	0
appleQuestionierr: Your favourite fruit? #MikeSleek #TMK	0
Anybody who is having #issues with the apple #magicmouse ... Try the apple Rechargeable #batteries it is worth $30AUD for them (:	0
apple Nl Nieuws Apple doet niet mee met NFC: tegenslag voor mobiel betalen: Apple heeft een bom gelegd onder ...  http://bit.ly/yh1pyu	0
AHeaux apple nu uh	0
Will  virginmobileusa carry the iPhone 5S ? apple sprint	0
battalalgoos apple	0
Main mata dengan apple iPhone 5S warna emas.	0
Why couldn't the iPhone 5s preorder date be today too :-( apple god	0
C #IPODPLAYERPROMO #IPOD #IPAD #ITUNES apple #PROMO#IPODPLAYERPROMO apple itune	0
apple sup is ios7 out yet	0
{#IPODPLAYERPROMO #IPOD #IPAD #ITUNES apple #PROMO #IPODPLAYERPROMO #IPOD #IPAD #ITUNES apple #PROMO#IPODPLAYERPROMO apple itune}	0
Si van a cambiar celu no lo hagan a iphone de apple a lo menos los que llegan a chile vienen con problemas en 3g entel	0
RT airwaysmagazine How does apple ship their new iPhones to 9 different countries for a launch event?  Use a BoeingAirplanes 777!   ...	0
#Usuarios #chinos no se sorprenden ante los nuevos #dispositivos de apple http://ow.ly/oOoo5 	0
Technology Fair, 9/17, 9:00 - 3:00 in the UC. Talk with reps from apple, dell, adobe, and more. Take the yurbuds challenge!	0
This Is What It's Like To Use Apple's Fancy New Fingerprint Scanner http://huff.to/1fXEiBW  via HuffPostTech apple #iPhone5S #mobile #tech	0
This is the phone I wish apple announced Monday: http://ow.ly/oQWmP    #Phonebloks #CB4G	0
Never one to shy away from new technology, Burberry is teaming up w apple to showcase their upcoming collection. http://bit.ly/18coUwN	0
.apple discontinues Cards app and printing service, recommends using #iPhoto instead. http://ht.ly/oPzpm	0
{#IPODPLAYERPROMO #IPOD #IPAD #ITUNES apple #PROMO #IPODPLAYERPROMO #IPOD #IPAD #ITUNES apple #PROMO#IPODPLAYERPROMO apple itune}	0
244tsuyoponzu ????apple????????????????? *Auto*	0
editoradraco apple que chiiiique!!!	0
Has apple changed to you? It sure has to investors. http://ow.ly/oMLdS	0
MarcGunther apple jocofino Doesn't Ex-EPA chief Richard Windsor...er Lisa jackson... work at Apple? Chris_C_Horner	0
apple AyudaMovistarVe Movistar VE said that you are the one that have to  unlook my iphone4S	0
Ei, LuSalazar, olha o Um toque de morte na apple iBookstore! Worldwide! http://fb.me/Gh5NFcbE	0
DaveTwentyman Quick Dave, phone apple and pitch them the idea for a Jedi-pad x	0
blindoldfreak True. Microsoft really shouldn't throw a stone in their position but on the other side they are right about apple.	0
IPhone 5s will go up for pre-order in #China next week apple #iPhone5S http://goo.gl/4jmH1H	0
My Lists app isn't working on my phone...n I don't understand why.... apple	0
Microsoft Love what the design team has done with Metro but hate the recent jab apple.Why not just differentiate yourself from Apple?	0
I have a confession. apple is not actually Apple.	0
apple let iphones use gifs as wallpapers	0
Selalu seneng deh lihat video presentasi produk apple berasa banget pride-nya, meski pelit inovasinya :-))	0
battalalgoos     ???     apple	0
#IPODPLAYERPROMO #IPOD #IPAD #ITUNES apple #PROMO#IPODPLAYERPROMO apple itune #IPOD GENERATION	0
??E???  TECH :: iPhone 5C Available (apple) http://dlvr.it/3ylVbD  ?	0
B_Yond_Beauty09 apple not out yet know its coming tho ... I can feel it.	0
#IPODPLAYERPROMO #IPOD #IPAD #ITUNES apple #PROMO#IPODPLAYERPROMO apple itune	0
The pros and cons to the #iPad 4: http://at.law.com/7RS7xt  LawTechNews apple	0
How to write in arabic on a Mac laptop!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! apple	0
#IPODPLAYERPROMO #IPOD #IPAD #ITUNES apple #PROMO#IPODPLAYERPROMO apple itune	0
Is Your #Startup Driven by Personality, #Execution, or Secret Sauce? (Bonus: An apple stock prediction) http://ow.ly/oQo28  by glehel	0
hold_old apple jesus god DerekSanders DEREK	0
What do you guys think about the latest apple Iphone 5s? or http://fb.me/2CkpBA4ut	0
lusalazar apple em breve na Google e Saraiva tb :)	0
ELECTRAFOOD twitter apple me to ugh	0
Did you know apple trademarked their store design? Includes glass storefront, recessed lighting and oblong tables! #trademark #IP	0
Samsung aprovecha cobertura de apple para anunciarse: http://bit.ly/17Y3cMG	0
apple y Google ya no son las #marcas favoritas: http://bit.ly/13RY27K	0
WhereMyRingAt apple michaeljordan lmao!! You know how long that line will be? They will camp out for an entire year.	0
doctorveritas hey apple	0
apple YH News Apple's new iPhone 5C cases face 1- to 2-week delay online: Apple's new case for the iPhone 5C ...  http://bit.ly/yh1pyu	0
The Burberry apple Womenswear S/S14 Teaser - shot with iPhone 5s#lfw http://youtu.be/4iL5ceRxp4A	0
Hahaha some people just have too much time!  android vs apple ... Again! pic.twitter.com/Kkq8FEmP04	0
Have you pre-ordered your apple #iphone5c today... http://bit.ly/1eARpLz  pic.twitter.com/8ITaOAfKP2	0
#IPODPLAYERPROMO #IPOD #IPAD #ITUNES apple #PROMO#IPODPLAYERPROMO apple itune #IPOD GENERATION	0
howswelegant apple bubblemania lxforever OH MY THIS IS TRAGIC. i need your help with 211	0
iphone5c,??????? apple pic.twitter.com/JHIS5eisPg	0
apple iPhone 5s and 5c: everything you need to know- http://bit.ly/17QodNi	0
RT BozaAgency Topics:Highlights for apple's iPhone 5s, Putin's US PR firm, twitter's IPO & Socialwally brings social media to HD screens	0
They sell enough devices here  Don_1ZA: natz0711 mishi_za SamsungSA apple infrastructure not quite there yet	0
C #IPODPLAYERPROMO #IPOD #IPAD #ITUNES apple #PROMO#IPODPLAYERPROMO apple itune	0
Ok so I am gonna shout this out there to 1415 of you... would anyone like to donate an iPhone to the instagram adventure?! ... apple?	0
I'm at apple Store, Ross Park (Pittsburgh, PA) http://4sq.com/1eIAJ4S	0
Lafond66 mallow610 apple that's a typical issue with fingerprint imaging Sensors. Dont like wet fingers (can't get a precise image)	0
{#IPODPLAYERPROMO #IPOD #IPAD #ITUNES apple #PROMO #IPODPLAYERPROMO #IPOD #IPAD #ITUNES apple #PROMO#IPODPLAYERPROMO  apple itune}	0
{#IPODPLAYERPROMO #IPOD #IPAD #ITUNES apple #PROMO #IPODPLAYERPROMO #IPOD #IPAD #ITUNES apple #PROMO#IPODPLAYERPROMO  apple itune}	0
AHeaux apple guess you mr smart guy nstuff	0
#PenyeVatImetufikisha inakua wacwac kufikiria kama apple Inc.	0
Counterpoint: Xconomy The iPhone 5S and 5C: Everything Is Amazing and Nobody Is Happy - http://s.shr.lc/PJ5Yjp  via Shareaholic apple	0
The new iPhone 5s ans 5c what do you think? apple	0
Just installed the 10.8.5 system update. apple new desktop UI looks like metro, but without tiles... pic.twitter.com/4CFP5Lk6HZ	0
What makes you :  )  Think about it! Then store & share it with the   :  ) fuel app (happy fuel) available apple App Store. #behappy	0
Facebook??????TOCOM presents??????????????????????????apple Store???????12??????????? http://fb.me/1S22IOrjT	0
apple Nl Nieuws 'Apple gebruikt bewegingsprocessor in Maps': Apple heeft grote plannen met de bewegingsproces...  http://bit.ly/yh1pyu	0
Who was Steve John? He was whose apple tempted every one!Who Was Tim Cook? He was who tried to cook apple with copied recipies of of #Dell	0
xfrancesjoanna crocs apple	0
Tyga sell 1 million copies of #TheGoldAlbum to apple so us iPhone users can get it early like Jay Z did for MagnaCarta at SamsungMobileUS	0
Me cago en tus muertos apple	0
apple clarifies #TouchID storage details to calm potential #security fears #iPhone http://fb.me/T2AxA0TY	0
Don_1ZA mishi_za SamsungSA apple I don't care who regulates it. Fact remains their devices are sold here and they generate revenue....	0
benigeri Thanks Paul, given the commercial potential with for retail partners, I'm wondering why apple didn't say more about iBeacon?	0
i like having the most recent iphone no apple stop	0
apple	0
What the iPhone 5S tells us about apple and the Internet of Things http://buff.ly/1eM7I8r	0
apple en diciembre tendre mi #Iphone 5s :D	0
With #iPhones confirmed, what's next for apple? http://usat.ly/1eEbgcE  via USATODAY	0
I wonder why apple adds have to include white girl black guy? Maybe they feel white guys black wen don't buy I phones. apple.com	0
apple AyudaMovistarVe neither Movistar VE nor Apple! Who should do the unlocking of mi iphone4S? Help.	0
I'm at apple Store, Summit Mall (Fairlawn, OH) http://4sq.com/14GB9qw	0
Did apple just make a wrong decision?  Well, no better and no worse in term of consumer-based innovation #imo	0
waathaaaaan apple	0
Another look at the apple Fingerprints feature.   What do you think? True or False pic.twitter.com/dBWtlY6Moh	0
AnalogDanny apple kms	0
vai toma no cu apple	0
What the iPhone 5S tells us about apple and the Internet of Things http://buff.ly/17Vo9vN	0
#IPODPLAYERPROMO #IPOD #IPAD #ITUNES apple #PROMO#IPODPLAYERPROMO apple itune #IPOD GENERATION	0
I'll admit I love my iphone but apple will never get my fingerprint  NSA gets all the fingerprints of activists, I expect planted evidence.	0
Sobre el #iPhone 5c http://ow.ly/oPyn7  GeorgeOaks manolo_e69 lmuia yatayoye apple #tech	0
Was at the apple store today.. Guy next to me brought in iPad with cracked screen that he said he found in the... http://fb.me/2yCZjoTIh	0
Newsflash: Burberry Collaborates with apple for the Spring/Summer 2014 Show at #LFW http://ow.ly/oPZc5  http://fb.me/2RUs2JZnI	0
cherylcole apple #iphone5c http://fb.me/2PMMKdYvh	0
Exhibit_K In fact, that should be the emoji for the action. HAA. We should write to apple	0
There needs to be an emoji of someone in yoga pants apple then I could truly describe my day with emojis	0
betehene apple #ipad 'e yapilan yanlis bize yapilmistir...	0
KaitlinBongo apple Kaitlin -___-	0
New apple Patent: #iPad Anti-Reflective Display    http://bit.ly/17Wle65	0
{#IPODPLAYERPROMO #IPOD #IPAD #ITUNES apple #PROMO #IPODPLAYERPROMO #IPOD #IPAD #ITUNES apple #PROMO#IPODPLAYERPROMO apple itune}	0
I'm at apple Store, Crocker Park (Westlake, OH) http://4sq.com/14RQsYb	0
Seeking lower tax rate, Airbnb follows google and apple in choosing Ireland as its European HQ |http://onforb.es/19RHH3K  #travel	0
apple's new iPhone5c will be available to pre-order from Apple's online store on Friday, 13th of September.	0
Hey apple please add Internet connection status indicator on iOS 7 Wi-Fi settings panel. More granular signal strength meter be nice too.	0
apple	0
{#IPODPLAYERPROMO #IPOD #IPAD #ITUNES apple #PROMO #IPODPLAYERPROMO #IPOD #IPAD #ITUNES apple #PROMO#IPODPLAYERPROMO apple itune}	0
Plagiaat apple ? pic.twitter.com/mHVCI5fSlE	0
apple para cuando la ota de ios7gm?? No me apetece hacer copia de seguridad	0
Could apple & PayPal announcements be game changers in the #mpayment landscape? #mcommerce #bluetooth IR_Magazine http://bit.ly/18W3upH	0
JZFan: When are y'all gonna come out with the iJordans? apple MichaelJordan<stop this Q, don't you have night shift ir something	0
WHY WHY WHY WHY WHY WHY WHY WHY WHY WHY  apple itunesfestival	0
Resumen de la keynote de apple en 8 GIFs claves: iOS 7 tiene fecha de lanzamiento, 18/09/2013 http://bit.ly/17t8zXo	0
We have something that YOU wish you had, called #BBM thats why #IChooseBlackBerry10 #BBM4ALL BlackBerry apple Google	0
.CNNEE Microsoft es una potencia imparable en el mundo del desarrollo. Ahora tb en hardware. apple es un subproducto con aires de mimo.	0
Mr_EasyRyder The_1nd_Only365 apple yu kno issie slow Collin lmaoo	0
windowsphone You sure were quick to take down those videos blatantly calling out apple that were done in poor taste and quality.	0
BostonReid jasonreiner apple lol	0
Yo apple .... We need a boxing glove emoji	0
beyonce apple ??	0
Make a stop sign emoji apple	0
Exijo mi dinero de vuelta apple	0
Php, katanya low cost??? apple	0
Why doesn't my iPod have dinosaur emojis apple	0
apple why	0
C #IPODPLAYERPROMO #IPOD #IPAD #ITUNES apple #PROMO#IPODPLAYERPROMO apple itune	0
If apple's new #iphone5c case reminds you of Crocs, sorry, you're a freaking retard.	0
When is apple going to create an upgrade were we can un-send text messages	0
apple #iPhone5C e #iPhone5S: i prezzi in Germania http://shar.es/iYsW0  via TechstationIT	0
It's important that Apple not become the developer for the world. We need people to invent their own stuff. - Tim Cook CEO of apple	-1
apple GOOGLE #CHROME - #TEST #TEST #TEST - #iPad (Retina) #Chrome REALLY #UGLY PAGE RENDERING LUGGIES pic.twitter.com/LH1K8R7tzU	-1
fulltimebro apple #Hip 1/10	-1
Microsoft getting #desperate willing to pay you $200  to trade your apple ipads for tablets. #really? venturebeat http://bit.ly/18XPNXl	-1
Google 's laughing at apple and I am laughing at what was left of my love for Chrome #stinks	-1
Twohat007 apple  ppl will buy it BC lodes of ppl like it (I don't) but most of the ppl in the wold do so it will sell but don't know y	-1
battalalgoos apple	-1
A harder look at apple's #iPhone 5S security scanner, which allows the user's fingerprint to become the password http://ow.ly/oN4UB	-1
We need emergency battery apple	-1
I need to somehow keep headphones attached to my phone at all times. apple	-1
So the apple genius dude left me because my laptop was loading too slow.	-1
.apple VP Marketing: Be quiet, photogs, and let #iPhone do #photography for you. http://ht.ly/oPtNw  Condescension, anyone?	-1
Dear apple    im sure im not the only one that types nerd so lets stop putting a red line under it.    Thanks,  Diego??	-1
apple???????? ????????????????????????????????!	-1
DroClicquot apple neither am I!! #soannoying	-1
.apple Pls get #Safari reading list in cloud!	-1
iPhone 5C battery life is being promoted as 10 days stand by time. Lol, I'm sure I wont need to charge my phone for 10 days apple	-1
Why is #deathmatch not included in the auto-text on the #iphone? Huh apple? No gamers on your auto-text dev team?	-1
Fantastic new phone concept from davehakkens; this is the kind of thing apple should have come up with http://thndr.it/14IFdTv	-1
Argh! No puedo entrar a mi iMac AppStore apple	-1
apple i need a cholula emoji stat.	-1
